;"Generated by FINAN XBRL Taxonomy Viewer v4.4.1"
;"Taxonomy: BT11(FrcRptKredietPrognosePeriodiekKleinNatuurlijkPersoonCategoriaal2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
556;"frc-lr:NotesCostsOutsourcedWorkAndOtherExternalExpenses";5;"            Notes to the financial statements - Costs outsourced work and other external expenses";"            Toelichting op de jaarrekening - Kosten uitbesteed werk en andere externe kosten";"            Toelichting op de jaarrekening - Kosten uitbesteed werk en andere externe kosten";"            Toelichting op de jaarrekening - Kosten uitbesteed werk en andere externe kosten";"";"NotesCostsOutsourcedWorkAndOtherExternalExpenses";"frc-lr";"NotesCostsOutsourcedWorkAndOtherExternalExpenses";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesCostsOutsourcedWorkAndOtherExternalExpenses";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
557;"frc-abstr:EmployeeBenefitsExpensesBanksTitle";4;"         Expenses of employee benefits: breakdown [title]";"         Lasten uit hoofde van personeelsbeloningen: uitsplitsing [titel]";"         Lasten uit hoofde van personeelsbeloningen: uitsplitsing [titel]";"         Lasten uit hoofde van personeelsbeloningen: uitsplitsing [titel]";"";"EmployeeBenefitsExpensesBanksTitle";"frc-abstr";"EmployeeBenefitsExpensesBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#EmployeeBenefitsExpensesBanksTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
558;"frc-lr:NotesEmployeeBenefitsExpensesBreakdown";5;"            Notes to the financial statements - Wages, salaries and social security charges: breakdown [table]";"            Toelichting op de jaarrekening - Lonen, salarissen en sociale lasten, uitsplitsing [titel]";"            Toelichting op de jaarrekening - Lonen, salarissen en sociale lasten, uitsplitsing [titel]";"            Toelichting op de jaarrekening - Lonen, salarissen en sociale lasten, uitsplitsing [titel]";"";"NotesEmployeeBenefitsExpensesBreakdown";"frc-lr";"NotesEmployeeBenefitsExpensesBreakdown";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesEmployeeBenefitsExpensesBreakdown";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
559;"frc-lr:NotesWagesSalariesSocialSecurityCharges";5;"            Notes to the financial statements - Wages, salaries and social security charges";"            Toelichting op de jaarrekening - Lonen, salarissen en sociale lasten";"            Toelichting op de jaarrekening - Lonen, salarissen en sociale lasten";"            Toelichting op de jaarrekening - Lonen, salarissen en sociale lasten";"";"NotesWagesSalariesSocialSecurityCharges";"frc-lr";"NotesWagesSalariesSocialSecurityCharges";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesWagesSalariesSocialSecurityCharges";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
560;"frc-abstr:DepreciationPropertyPlantEquipmentAmortisationIntangibleAssetsBanksTitle";4;"         Depreciation tangible assets amortisation intangible assets title";"         Afschrijvingen op immateriële en materiële vaste activa";"         Afschrijvingen op immateriële en materiële vaste activa";"         Afschrijvingen op immateriële en materiële vaste activa";"";"DepreciationPropertyPlantEquipmentAmortisationIntangibleAssetsBanksTitle";"frc-abstr";"DepreciationPropertyPlantEquipmentAmortisationIntangibleAssetsBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#DepreciationPropertyPlantEquipmentAmortisationIntangibleAssetsBanksTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
561;"frc-lr:NotesAmortisationDepreciationBreakdown";5;"            Notes to the financial statements - Depreciation property, plant and equipment and amortisation intangible assets: Breakdown";"            Toelichting op de jaarrekening - Afschrijvingen op immateriële en materiële vaste activa: Uitsplitsing";"            Toelichting op de jaarrekening - Afschrijvingen op immateriële en materiële vaste activa: Uitsplitsing";"            Toelichting op de jaarrekening - Afschrijvingen op immateriële en materiële vaste activa: Uitsplitsing";"";"NotesAmortisationDepreciationBreakdown";"frc-lr";"NotesAmortisationDepreciationBreakdown";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesAmortisationDepreciationBreakdown";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
562;"NotesAmortisationDepreciationBreakdown_venj-bw2-i:DepreciationPropertyPlantEquipmentAmortisationIntangibleAssets";6;"               Amortisation of intangible assets and depreciation of property, plant and equipment";"               Afschrijvingen";"               Abschreibung des immateriellen Anlagevermögens sowie Abschreibung auf das Sachanlagevermögen";"               Amortissement d'actifs incorporels et dépréciation des biens immobiliers, installations et équipements";"";"DepreciationPropertyPlantEquipmentAmortisationIntangibleAssets";"venj-bw2-i";"NotesAmortisationDepreciationBreakdown_DepreciationPropertyPlantEquipmentAmortisationIntangibleAssets";"NotesAmortisationDepreciationBreakdown_http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#DepreciationPropertyPlantEquipmentAmortisationIntangibleAssets";"xbrli:item";2;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De systematische jaarlijkse verminderingen gedurende de verwachte toekomstige gebruiksduur van de kostprijs van de immateriële en materiële vaste activa tot de geschatte lagere boekwaarde.";"";"";"";"";"";"";"Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 377, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3, Subparagraph: h|Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 504|Chapter: 620, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: 640, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 309|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: B13, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 110"
563;"NotesAmortisationDepreciationBreakdown_venj-bw2-i:AmortisationIntangibleAssets";7;"                  Amortisation of intangible assets";"                  Afschrijvingen op immateriële vaste activa";"                  Abschreibungen auf immaterielles Anlagevermögen";"                  Amortissement d'actifs incorporels";"";"AmortisationIntangibleAssets";"venj-bw2-i";"NotesAmortisationDepreciationBreakdown_AmortisationIntangibleAssets";"NotesAmortisationDepreciationBreakdown_http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#AmortisationIntangibleAssets";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De systematische jaarlijkse verminderingen gedurende de verwachte toekomstige gebruiksduur van de kostprijs van de immateriële vaste activa tot de geschatte lagere boekwaarde.";"";"";"";"";"";"";"Article: 377, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3, Subparagraph: h|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 402a"
564;"NotesAmortisationDepreciationBreakdown_venj-bw2-i:DepreciationPropertyPlantEquipment";7;"                  Depreciation of tangible assets, total";"                  Afschrijving op materiele vaste activa, totaal";"                  Abschreibung des Sachanlagevermögens";"                  Dépréciation de biens immobiliers, installations et équipements";"";"DepreciationPropertyPlantEquipment";"venj-bw2-i";"NotesAmortisationDepreciationBreakdown_DepreciationPropertyPlantEquipment";"NotesAmortisationDepreciationBreakdown_http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#DepreciationPropertyPlantEquipment";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De systematische jaarlijkse verminderingen gedurende de verwachte toekomstige gebruiksduur van de kostprijs van de materiële vaste activa tot de geschatte lagere boekwaarde.";"";"";"";"";"";"";"Article: 377, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3, Subparagraph: h|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 402a"
565;"NotesAmortisationDepreciationBreakdown_rj-i:ResultSalePropertyPlantEquipment";7;"                  Result of sale of property, plant and equipment";"                  Boekresultaat op materiële vaste activa";"                  Boekresultaat op materiële vaste activa";"                  Boekresultaat op materiële vaste activa";"";"ResultSalePropertyPlantEquipment";"rj-i";"NotesAmortisationDepreciationBreakdown_ResultSalePropertyPlantEquipment";"NotesAmortisationDepreciationBreakdown_http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#ResultSalePropertyPlantEquipment";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het saldo van baten en lasten die voortvloeien uit of samenhangen met de incidentele verkoop van materiële vaste activa.";"";"";"";"";"";"";"Chapter: 212, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 707"
566;"NotesAmortisationDepreciationBreakdown_rj-i:ResultSaleIntangibleAssets";7;"                  Result of sale of intangible assets";"                  Boekresultaat op immateriële vaste activa";"                  Boekresultaat op immateriële vaste activa";"                  Boekresultaat op immateriële vaste activa";"";"ResultSaleIntangibleAssets";"rj-i";"NotesAmortisationDepreciationBreakdown_ResultSaleIntangibleAssets";"NotesAmortisationDepreciationBreakdown_http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#ResultSaleIntangibleAssets";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"De winsten of verliezen die ontstaan als gevolg van de buitengebruikstelling of afstoting van een immaterieel vast actief.";"";"";"";"";"";"";"Chapter: 210, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 424"
567;"frc-abstr:ImpairmentIntangibleAssetsTangibleAssetsTitle";4;"         Impairment intangible assets tangible assets title";"         Overige waardeverandering immateriële en materiële vaste activa";"         Overige waardeverandering immateriële en materiële vaste activa";"         Overige waardeverandering immateriële en materiële vaste activa";"";"ImpairmentIntangibleAssetsTangibleAssetsTitle";"frc-abstr";"ImpairmentIntangibleAssetsTangibleAssetsTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#ImpairmentIntangibleAssetsTangibleAssetsTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
568;"frc-lr:NotesImpairmentIntangibleAssetsTangibleAssets";5;"            Notes to the financial statements - Impairment intangible assets tangible assets";"            Toelichting op de jaarrekening - Overige waardeverandering immateriële en materiële vaste activa";"            Toelichting op de jaarrekening - Overige waardeverandering immateriële en materiële vaste activa";"            Toelichting op de jaarrekening - Overige waardeverandering immateriële en materiële vaste activa";"";"NotesImpairmentIntangibleAssetsTangibleAssets";"frc-lr";"NotesImpairmentIntangibleAssetsTangibleAssets";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesImpairmentIntangibleAssetsTangibleAssets";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
569;"frc-abstr:OperationExpenseOtherTitle";4;"         Operation expense other title";"         Overige bedrijfskosten";"         Overige bedrijfskosten";"         Overige bedrijfskosten";"";"OperationExpenseOtherTitle";"frc-abstr";"OperationExpenseOtherTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#OperationExpenseOtherTitle";"sbr:presentationItem";1;0;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
570;"frc-lr:NotesOtherOperatingExpenseBreakdown";5;"            Notes to the financial statements - Other operating expense: Breakdown [table]";"            Toelichting op de jaarrekening - Overige bedrijfskosten: Uitsplitsing [tabel]";"            Toelichting op de jaarrekening - Overige bedrijfskosten: Uitsplitsing [tabel]";"            Toelichting op de jaarrekening - Overige bedrijfskosten: Uitsplitsing [tabel]";"";"NotesOtherOperatingExpenseBreakdown";"frc-lr";"NotesOtherOperatingExpenseBreakdown";"https://www.sbrbanken.nl/bt11/frc/20161209/dictionary/frc-linkroles#NotesOtherOperatingExpenseBreakdown";"";1;0;0;;"0";"0";"0";"0";"";"";"";"Abstract";"0";;;;;;;;;;;;"Other";"None";1;0;"";"";"";"";"";"";"";"";""
571;"NotesOtherOperatingExpenseBreakdown_venj-bw2-i:OperatingExpensesOther";6;"               Other operating expenses";"               Overige bedrijfskosten";"               Sonstige Betriebsausgaben";"               Autres frais de fonctionnement";"";"OperatingExpensesOther";"venj-bw2-i";"NotesOtherOperatingExpenseBreakdown_OperatingExpensesOther";"NotesOtherOperatingExpenseBreakdown_http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#OperatingExpensesOther";"xbrli:item";2;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De lasten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de normale bedrijfsactiviteiten en die niet in een andere categorie in te delen zijn.";"";"";"";"";"";"";"Article: 9, IssueDate: 2015-01-01, Name: Besluit jaarrekening banken|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 3|Article: 16b, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 377, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3, Subparagraph: j|Article: 384, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Article: 395a, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503|Chapter: 600, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108|Chapter: 620, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: B13, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 110|Chapter: C2, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 205"
572;"NotesOtherOperatingExpenseBreakdown_rj-i:PersonnelRelatedOtherExpenses";7;"                  Other personnel related expenses";"                  Overige personeelsgerelateerde kosten";"                  Overige personeelsgerelateerde kosten";"                  Overige personeelsgerelateerde kosten";"";"PersonnelRelatedOtherExpenses";"rj-i";"NotesOtherOperatingExpenseBreakdown_PersonnelRelatedOtherExpenses";"NotesOtherOperatingExpenseBreakdown_http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#PersonnelRelatedOtherExpenses";"xbrli:item";1;0;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten die voortvloeien uit of samenhangen met gebeurtenissen of transacties die behoren tot de arbeid van werknemers die in dienstverband van de rechtspersoon zijn. Deze kosten zijn niet in te delen in categorieën salarislasten, sociale lasten of pensioenlasten.";"";"";"";"";"";"";"Chapter: 270, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 503"
